,date,Solar_1,Solar_2,Solar_3,Solar_4,Solar_5,Solar_6,Solar_7,Solar_8,Solar_9,Solar_10,Solar_11,Solar_12,Solar_13,Solar_14,Solar_15,Solar_16,Solar_17,Solar_18,Solar_19,Solar_20,Solar_21,Solar_22,Wind_1,Wind_2,Wind_3,Wind_4,Wind_5,Wind_6,Wind_7,Wind_8,Wind_9,Wind_10,Wind_11,Wind_12,Wind_13,Wind_14,Wind_15,Wind_16,Wind_17,Wind_18,Wind_19,Wind_20,Wind_21,Wind_22,Wind_23,Wind_24,Wind_25,Wind_26,Wind_27,Wind_28,Wind_29,Wind_30,Wind_31,Wind_32,Wind_33,Wind_34,Wind_35,Wind_36,Wind_37,Wind_38,Wind_39,Wind_40,Wind_41,Wind_42,Wind_43,Wind_44,Wind_45,Wind_46,Wind_47,Wind_48,Wind_49,Wind_50,Wind_51,Wind_52,Wind_53,Wind_54,Wind_55,Wind_56,Wind_57,Wind_58,Wind_59,Wind_60,Wind_61,Wind_62,Wind_63,Wind_64,Wind_65,Wind_66,Wind_67,Wind_68,Wind_69,Wind_70,Wind_71,Wind_72,Wind_73,Wind_74,Wind_75,Wind_76,Wind_77,Wind_78,Wind_79,Wind_80,Wind_81,Wind_82,Wind_83,Wind_84,Wind_85,Wind_86,Wind_87,Wind_88,Wind_89,Wind_90,Wind_91,Wind_92,Wind_93,Wind_94,Wind_95,Wind_96,Wind_97,Wind_98,Wind_99,Wind_100,Wind_101,Wind_102,Wind_103,Wind_104,Wind_105,Wind_106,Wind_107,Wind_108,Wind_109,Wind_110,Wind_111,Wind_112,Wind_113,Wind_114,Wind_115,Wind_116,Wind_117,Wind_118,Wind_119,Wind_120,Wind_121,Wind_122,Wind_123,Wind_124,Wind_125,Wind_126,Wind_127,Wind_128,Wind_129,Wind_130,Wind_131,Wind_132,Wind_133,Wind_134,Wind_135,Wind_136,Wind_137,Wind_138,Wind_139,Wind_140,Wind_141,Wind_142,Wind_143,Wind_144,Wind_145,Wind_146,Wind_147,Wind_148,Wind_149,Wind_150,Wind_151
3600,5/31/2018 0:00,4132.73643424662,4.4030000000000005,0.518,2.771,8.225,7.6499999999999995,0.169,0.0,0.0,0.0,0.0,0.0,3.848338030920126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.8319651969092,18.336446249024018,0.0,1470.269086652891,0.0,0.0,109.52612819092778,141.33757502977167,18.321605184589924,16.81,305.77773353420696,32.73124953947395,160.44279385721208,152.69198503017523,969.7868011260093,0.0,28.64599254173511,1.2717229944795785,123.28878000092352,57.0646180570798,64.67467005557587,21.67066211874195,308.82391932251585,0.0,15.59283409054712,42.64936280168895,0.0,0.0,8.55937785735813,48.556098112715254,31.401968282919675,65.62933923372138,0.0,0.0,0.0,15.048360887786211,400.18868654429775,0.0,5.372528071713655,1.3335351716100792,5.776292063538138,13.193751754429968,32.46354879305455,223.6381424709594,390.1514737784207,640.1671989831507,233.19500243977365,49.65160890226608,110.27159766672354,31.84998620625156,157.1280324250751,108.37731142236234,341.1057459874276,233.47138119876786,32.72804912033057,27.263444609092854,12.36545147493823,27.5381208167663,46.74247104878834,12.964859823503165,2.359779910478737,62.21852385818499,60.62560384412319,194.19989909408167,113.18053871350295,0.0,302.90719696361026,67.70882377187998,27.75436876800802,345.70800949400945,265.15774548616,0.0,11.542409153380657,44.31979016932404,114.49020501861439,4.035186607379286,224.82922560209676,532.2211517043547,2.423728913636218,93.0929834520765,74.66708703557069,31.401269288762418,22.651372456136837,2.6011935175978556,35.133701697149405,13.09236962442224,20.2932164731094,88.24538297151382,530.3278985671225,12.12847506567664,826.7878425099495,543.367690771028,5.741185640404391,57.15292253435594,11.186874850393039,10.308338419406137,1171.484058397795,607.7473563803915,944.1993688105632,43.27637903489143,1094.0785630349956,1.7688000000000001,81.21429615448606,20.633935428117887,66.3709138038994,734.0334065537867,4.964,285.66975588997457,2276.337758500859,135.75887380282037,4818.445926278799,4378.754846514305,3952.3353928349557,824.4280176049783,31.320256904611078,462.3289985411888,0.609,128.17614819336362,12.224112865297082,291.67579254707186,50.55757782423274,1816.7741167355061,1015.1548998589913,245.0312832126211,15.4773,4102.509551169314,25.236544835826333,7.411240926325813,0.0,0.0,34.70228202106072,0.09680000000000001,39.858142321888465,1.0162597147582864,116.16728456166491,1.0331948961298465,426.6774505472393,478.9194519145955,17.562,1603.066172205939,297.1583829532234,79.85368658604243,98.69808445863245,56.62217578331856,972.6512247023679,42.078382885872074,8.90250557176434,22.163243658355928,0.47250000000000003,82.82665980108374
3601,5/31/2018 1:00,3590.2150490559443,3.825,0.45,2.074,5.0760000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.390698233189525,29.93329029367353,17.484488873145395,0.0,57.046440562132176,0.0,0.0,961.7015819209957,199.4352316685155,40.500390408040886,16.5148,346.21930474356986,27.85303446387928,86.92378754193489,3.8881585907255474,2047.053158555156,1557.0877857684236,258.466461179528,0.0,90.62693566560033,127.74097987089422,39.124183120039724,21.815133199533566,219.73322268925534,0.0,27.191444670215176,90.784174195235,0.0,0.0,4.748695934561702,48.389047316455915,47.76404649349361,85.2030018121997,0.0,0.0,40.04720505809353,15.643493804252332,0.0,0.0,6.8208163330386,1.8669492402541108,196.56571579787402,15.639105321318679,165.4790879148419,256.40877414633997,387.67194761600365,626.8890609778433,232.73035486330585,23.76965797781472,56.977294732951535,44.19550838252797,127.95562230155255,108.09389795106955,83.35765595477439,313.0377034585031,45.707428312835766,40.34989802145743,14.445267472251999,24.09585571467051,46.6755390047377,12.538384171414245,173.94949054386117,58.29825101346196,65.79191759898666,152.95001110715944,8.86516749525234,380.83441916199695,319.83139841069743,166.54649237108612,20.09687703574038,341.9246113052925,265.15774548616,10.411077882370073,8.689229362657349,58.82211533090788,114.63172566758672,0.0,298.3483823739824,537.8801845003115,303.9547404719315,115.27963911736508,60.354579865961654,38.06520425036473,20.166655579570804,2.5229621336099504,28.558973894174077,11.499201754462426,20.76085531644421,121.98626469591616,499.56373163568014,9.240147498489728,829.428570229929,540.2113462279697,3.065429436958,55.5960583003498,9.02800426522947,6.937550951463447,1171.484058397795,609.405951034101,101.88657853631503,354.7019674062304,1093.0422857178712,2.178,82.77099841831678,31.697924287813194,65.97348318231916,737.9336903293115,5.0,164.60216703674877,2336.008502809001,125.63650163331185,4583.708500855306,0.0,4050.19817105645,880.0642641918174,55.66972062419413,420.0930606174171,0.6234999999999999,125.6664054315355,12.784851987558417,351.900348902945,53.613735378374614,1937.2232294472524,622.1049889496043,482.3868876740034,13.9113,3861.2428019916015,26.27805303540012,227.04824915379544,0.0,0.0,29.970152654552436,0.15839999999999999,42.427197940740044,0.958043093489443,84.3717859465144,1.0404200352636215,426.2412196398195,464.1930417431203,22.065,1603.5674436794243,291.5847631751988,77.73286119172492,99.17259448006818,38.08440331082897,972.3280847606062,37.72341738439721,10.528790054165384,21.59020973688567,0.4077,63.9425326990339
3602,5/31/2018 2:00,3143.432731840093,3.3489999999999998,0.39399999999999996,3.2640000000000002,7.144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.81581540629277,0.0,13.040756651233025,0.0,136.88205196738414,0.0,525.0693218314062,20.566041538034472,300.10444705116646,77.33645977916377,15.744,299.8594548206417,19.906264743958918,1196.4803696948684,5.378013751657767,1897.0759386103184,1372.818951431891,149.037464613492,0.0,542.018788307725,13.716449477940282,31.938108669420185,35.828828036320026,167.36898173931485,4.687353881190875,41.74731688774562,155.6496037939452,9.465709982093705,0.0,6.741975709562911,42.375218651119624,193.86583576770937,82.66993959616133,0.0,0.0,0.0,14.708284935519854,427.84323493049567,0.0,7.623827646248471,7.999042679787938,192.65759254298948,0.5950670276839449,103.049186389737,132.79602378258812,384.09040982584565,611.3978999716514,224.10533422512248,19.163332395390242,117.77874122951107,80.20936893225738,71.11760522004681,94.94351288308417,134.5575215586976,353.4588770017312,54.71352816069653,169.12423472507268,12.932674019660167,0.0,46.76637535023499,9.894235128462942,194.10875320766525,54.34636306515244,69.29791835306716,141.8679516479863,114.69132288471958,395.68510517356344,305.06773331855754,355.04097210890455,20.29073758592437,325.277659274938,262.50616803129844,11.826175846964064,7.327484462539406,91.8480593566976,98.71065265819969,0.0,288.90555489869433,544.1377688419944,0.0,149.1408220233864,37.57033132022374,47.55626313507106,17.104097568919652,3.285718127492028,29.58627511338897,23.108821084070577,20.88786833562157,0.0,451.1648748732437,7.227070709238245,803.7414914992193,541.9384026760582,0.0,61.881715768486714,10.303700520098852,5.52652363930139,1171.484058397795,607.0456432576682,0.0,18.570496826364803,1090.3940214629981,3.9864,72.13986100678986,48.213148534584654,81.8707080455286,745.8122635558718,0.126,0.0,1617.1783076054082,5446.431660852622,4223.547647141811,0.0,4394.819242830302,516.3212277945288,71.22632244503886,336.0332427008373,4.3007,156.6796552741256,13.009147636462949,841.9629153281871,55.27279233633734,2198.1963069893695,708.672753185461,440.4658729556996,13.572000000000001,3871.965768621722,33.889074493823934,109.55997245351415,0.0,0.0,84.1643008757544,0.21119999999999997,0.0,0.8238917488264563,58.19512719883789,1.1776976788053493,425.543250187948,430.52279876890236,24.983999999999998,1588.1951184925422,283.6465774307397,69.98723801247831,99.64710450150393,29.761321792568328,943.2454900020638,26.129793008849234,124.9575309624182,20.992261297090614,0.4104,57.35504650064441
3603,5/31/2018 3:00,303.17371525361307,0.323,0.038,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.6785811418555,176.05033975093363,3.95966553107224,175.7863211673829,0.0,0.0,827.9222809009146,11.000440822669603,382.8435235746189,99.70810400455781,1.599,0.0,13.533112790359423,1242.6370390732568,7.412937873906652,1600.5806108775257,1032.3572697768263,14.681886838019134,0.5851486170918306,633.2912149680946,13.716449477940282,3572.2774546746477,0.0,98.56272656618488,7.168894171233103,74.3924128901226,208.85845513495906,0.0,0.0,7.152356839710219,33.29879205436207,15.205163589624263,74.14963941494135,0.0,0.0,22.066827276908683,145.8925835222663,438.8861774601379,0.0,8.039672790589297,5.576995872164428,187.69728225794373,0.36261896999490395,49.0672460071782,3.266353810781401,379.9578662218172,603.4846662109128,211.4436877663751,254.4931261008,1.6554214010249433,121.26370895040733,53.1060511017398,429.76818786838453,276.9844721760627,371.77600757885597,57.68612974446756,233.10245140774393,16.033490597473424,28.235877256380306,46.90023943833626,8.273627650525047,205.95260094882994,42.80685025608865,69.42687470264255,171.85987447003424,127.21942936112924,411.53535658975454,267.3303649854782,158.51324209306648,19.644535751977735,315.91374875786363,262.53268380584706,16.172548166788463,378.82446221376296,125.38736002537526,76.067348822627,0.0,278.038808994593,544.1377688419944,33.74085777140945,140.70079583636317,15.259658379362579,58.56185269286882,91.18333095863247,6.121605797053601,47.66677657157112,25.049015618774117,17.897289065900182,26.53129161235056,412.2913250268187,6.014223202670581,759.5693187286529,549.5017188452736,0.0,72.8816163377263,25.612055578531432,5.500393503890981,1171.484058397795,594.3510149465841,46.69013895820002,11.339506911674084,1083.8309317878775,11.22,82.92287180991003,67.71645736390155,110.08828217772535,752.0527175967117,0.2265,0.0,1756.4943250367062,5597.076376081191,3968.673432772675,0.0,4580.338251851417,243.6193221757042,70.5775555545511,269.69191581569345,5.9914000000000005,195.93920276272226,13.233443285367484,1617.206469203299,47.85069541913565,2175.1692707356533,530.1603449475452,302.89409226042073,13.4154,4008.4398893687116,59.52619940640942,39.23936087349248,72.96047653571942,0.0,92.72720163419795,0.1727,0.0,0.6264614680016833,36.92380484340059,4.667439880418748,425.0633961897863,416.97173588810824,26.34,1527.8754511831462,273.47894377507066,63.96286442861983,127.88045077693005,25.978102920631677,916.3171615219318,17.890669087140015,137.98182651544036,20.340924603742433,0.4158,52.65597301245992
3604,5/31/2018 4:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.7164472818781,0.0,3.795082856186597,172.28481406222875,226.86252007054108,68.24371686691032,1231.6375172000749,15.544101162467918,491.12553534441565,94.01876344723777,78.0886,0.0,19.040774972482446,1270.137569631039,6.90420684334443,127.2459114853235,302.0588948143512,12.854807587065642,0.6631684327040748,637.938750130433,13.507038035528979,3609.8047323612163,0.0,97.75849760961583,11.029067955743235,138.83767299834443,180.19698624250572,0.0,0.0,8.324874354416812,20.046095551120978,16.692625245130984,114.44835648827905,4.812764580514376,0.0,57.046834960304665,218.92389427146605,84.8985197043858,0.0,8.713628714176151,1.4614678140897452,180.09576779514632,0.22315013538147935,31.799400904489605,3.7750482567227666,377.12412203619766,584.8416239610368,200.4954292458527,254.4931261008,2.630708427985375,182.55301726931802,35.550042126502824,350.3557332121452,500.9231632899962,375.06897487362,137.29887513160264,278.4506476075351,18.86960332108311,14.327265560074357,46.96717148238689,7.250086085511639,12.675389233428643,106.95389543304869,67.81492033295035,28.32081861788691,132.86349098190084,189.34624664747204,233.04985482031452,66.1308638958404,86.91414666582253,227.00389132301578,265.15774548616,29.110586700219233,264.43789060385575,157.60048936659243,107.76797419242874,0.0,5.4708444896510215,544.1377688419944,303.4125905833549,171.07478229385393,24.31021438367418,64.21610053907685,62.63797893482737,13.905628503850192,48.28315730310006,25.569555615889698,16.817678402892657,36.04795056025892,389.12165955543963,4.70134703576744,709.8756243617657,547.2386793615714,0.0,79.83657992515555,688.6797166671784,6.166711956856397,1171.484058397795,576.1064737557799,23.25055502776762,9.476979206374958,1067.9413462586385,20.8032,118.42327709483031,87.78507949261896,3974.306215802359,760.6333419028665,0.498,0.0,1788.6052764228675,179.22553076600408,3781.6889639917067,0.0,4647.58138780729,228.02431366272663,35.54414346821222,49.034893784671546,7.9518,238.24629503353876,14.579217178794686,2241.888632188728,858.1690412030387,1773.6722283631657,517.7935214852799,419.21014718303843,11.640600000000001,4179.519947876544,92.2135336699559,14.247967052161252,54.72035740178956,0.0,96.10729403884672,0.1925,0.0,0.44801486802544627,23.501020715546026,3.814873462633279,426.0231041861097,359.7254090243454,25.262999999999998,1449.1758298459565,266.89193858285984,45.73606067745617,187.4314584671145,23.582064301738466,914.5937484992032,13.947659781750604,138.44447641129585,19.910259358413853,0.4347,52.39247356452434
3605,5/31/2018 5:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,132.54893705774913,19.403397660721183,3.8047641900033997,173.4223595177103,280.23328791604104,72.24745124638761,1351.9270932101083,35.1535826289659,69.51685121946247,64.7041951518939,7.896599999999999,0.0,13.139708348779207,1255.212658574554,5.596041336184433,155.16588818016146,437.9208549819172,9.13539625476746,2.980356956387724,582.0392299834175,13.611743756734631,3695.2391730519153,0.0,110.00064950405584,15.937003196048973,39.40455117463386,146.87288604697386,87.32117458481443,27.4014004508633,10.845787011035986,11.582188540647675,31.23669476564115,24.409508627278832,13.103661546946704,0.0,110.98796830385922,241.53894509717867,118.16892347958981,0.0,10.118898512293425,0.941063844680934,166.93269331578247,0.0,16.15207664989948,4.123102351314228,374.88074122258223,562.4431487399628,192.68354186648793,254.4931261008,3.91398083188068,222.36550002713247,30.731776190185293,264.4247687161717,774.215804549647,357.1634652083407,154.39869216299834,343.3376457771761,19.323381356860658,7.024081492114377,47.08669298962016,6.226544520498231,8.5851040552655,137.20954956530633,67.25879607540655,24.18703453390963,133.50486162062487,212.33625095383934,206.83534704695407,30.12468854257372,29.919144911729248,121.44708185781343,6.920617157188777,75.10127054952393,282.52964427685123,172.01725508769496,286.57931416896685,0.0,44.44124359401446,544.1377688419944,299.3305208340729,161.77559176443913,18.36420956688807,47.758200558149916,58.997579790091095,58.45840168496234,38.62652584248005,31.910679217115895,56.50924689581645,60.56055694123498,385.51748937100285,3.138399218025605,1662.9382651180083,515.0796972247502,18.496489484017765,78.57071835171132,7.55604704807249,6.88529068064263,354.9596696945319,561.0515376682631,1540.0184700099414,11.120386005168303,1050.6700576399003,24.565199999999997,182.77962678246652,97.27426701827004,3974.306215802359,764.923654055944,1.107,0.0,1668.2524192589879,1590.99873158393,3307.0360817015567,0.0,4466.265074783418,271.43744546912376,34.605502009634186,56.45193654201682,0.6728,331.0171435511131,18.728686683528558,2956.9076297079673,863.8447623750163,1396.3830958984308,499.5121302801922,748.0834598322673,13.4154,4260.917012750641,292.8240361109373,10.05400900858153,54.72035740178956,0.0,104.10684606318215,0.29259999999999997,0.0,0.29867657868363084,17.21327134003941,2.90450593177761,428.1170125417244,290.1033665704696,21.471,1357.276059706988,262.6694993570837,21.269727143010535,216.6138247854121,23.45595700600724,937.3212577364346,12.947194734114486,138.13604314739217,19.735857730140296,0.48600000000000004,52.43639013918027
3606,5/31/2018 6:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.44612173322555,8.873505027768832,23.893531859868677,173.93780980222536,1167.3936548023955,59.24496982107551,1618.054473763279,64.08952479294464,136.3291563540179,43.00755743330056,3.5915999999999997,37.97562174537732,12.66762301888295,1200.9025655634566,92.08031653176204,245.10280425910858,460.51072959410163,5.41598492246928,5.274139535387699,412.1460001601553,113.81511895054264,3634.157540221649,0.0,71.0402244969329,22.002990571707752,166.60520759801332,276.46660902959786,47.210228535692345,37.676925619937045,66.36449133239317,7.57296943042348,17.684266348802133,0.0,24.185153102080644,0.0,1615.9455885890313,7.396651961793221,141.85933865001874,0.0,13.125411107585142,0.5529292174968621,146.5116756487759,27.10964214141389,9.988784244016786,4.176649135097529,374.0935900599101,575.0506737146991,183.62291412536598,254.4931261008,4.08080624438707,230.10884529745968,66.96513603129316,19.49884682494385,819.4893099982773,312.54375836428846,172.1754382679261,260.36589601683676,19.739344556323413,5.814636996783424,47.19187191598544,0.0,4.944300764812592,142.9318833144585,68.83045158585644,506.7843381250447,133.3908401737406,199.4846957515222,166.7934066019309,756.5600351120656,6.752809164742346,126.5546694125813,5.992565047987216,150.91009008134483,407.9398650781894,215.35311169148378,502.8936261231721,0.0,42.717552864398385,544.1377688419944,297.8954181878409,101.28031424427866,10.418663307288934,339.5577769070997,54.77933951126969,65.40143701388894,144.02763093392826,52.590313647980416,56.289860771782834,119.67919586005961,0.0,1.838026633664398,1648.0541634235783,499.2979745094585,17.6911648014271,70.43719398900639,7.948568972647685,8.49229400838275,377.56931202160933,565.0704400984054,1173.4914277429382,26.130168100814192,1037.7741621379093,26.7564,246.52848290372975,114.31442504305625,361.2644350164344,8.190595928602296,1.7505000000000002,0.0,2387.335456599479,2610.9765860761727,2716.740497180715,0.0,4344.386890863397,253.31351665674435,34.439859399296886,62.01471861002577,10.6314,449.15432069716434,23.55104313497603,117.49692857665445,873.1878726119644,1189.7302064420037,1114.6271755337336,989.5721220827782,15.529499999999999,4368.634086625943,275.1985127335348,6.60692020563929,66.12043186049573,0.0,103.76883682271728,0.3784,0.0,0.23666322124508038,15.964640258378516,2.377070775012024,428.9894743565639,247.51431180225956,0.429,1259.0268509038722,260.03469728019934,8.052989178423065,251.01580133950276,30.770180158418103,942.276070176779,14.536168633301262,137.36495998763306,20.60786587150808,0.5454,64.73303104284064
3607,5/31/2018 7:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0986024269423857,37.10925070010883,1.0986024269423857,501.08358303556815,37.10925070010883,37.10925070010883,4.548212933120077,4.548212933120077,4.548212933120077,105.47339198802598,8.51856482665808,29.847552157202244,177.7414774189918,1200.3276823434203,6.050659673165034,1900.1494971496404,61.219844578335184,221.07160034777186,36.4503513672368,2.0992,409.3476110215997,12.588942130566906,1095.7372200635957,97.85804752171867,401.25701019837936,590.5638648613917,0.0,13.372596395938636,6.067615350830791,66.38342724438273,361.2998543228158,68.19035013364133,46.91335579986134,29.28217542249829,205.12642088081816,234.22865487229816,18.57645583985889,53.66107588294063,58.27412048091768,152.7957949785443,0.0,0.0,32.07161607015042,0.0,1616.435962528518,26.610943264842284,123.64320268231842,0.0,17.240844087785728,0.4011447264192921,121.10887449202637,25.965997697583806,5.8179355038289255,4.471156445905688,369.09518017694234,586.7864017496929,177.17592900187535,250.34488814535698,3.4135045943615108,215.71791116298363,153.2558987089799,7.482115642129617,688.1378521301481,183.7475750478314,182.5353962628509,176.21273032343683,18.75615881213872,125.13098817077926,47.06756954846284,708.8878289022026,2.719365420646925,117.16557389148046,75.53618176377593,238.791995489326,133.1770499608326,161.2870177890797,91.8227950852599,112.75240568791878,10.080748609567522,164.7669911186223,5.117544487882888,162.43303065018165,465.7167558403364,326.53760459695985,24.27079129875447,0.0,43.092268240401886,0.0,300.5104941209747,48.41643764771405,5.84076579348016,569.1606269477612,27.505237982451874,41.67776981955662,133.9600789856223,90.73169889117678,56.04160805248164,204.46397557778857,0.0,0.9252651081031664,1826.6633837567383,510.3749572454746,15.638885771599288,9.603087798542495,9.322395708660865,8.962636445770102,354.0224824478137,557.4153878505155,1855.507708557455,55.87583115897374,1033.859336717662,33.422399999999996,61.0151350725849,121.13856415724787,1034.1144773517738,8.81464133268628,2.1975,0.0,2328.676080838932,504.927741161367,2603.974479085116,0.0,52.83389253675773,223.809446497057,32.92146880453831,75.61263033182546,11.0519,585.6664002065999,23.55104313497603,93.28901866890153,873.1878726119644,1302.503640402511,1352.8229491764946,918.129266013556,17.1999,4525.091917910885,0.0,4.4237639637758726,0.0,0.0,107.71227796147417,0.4664,4.4580671033012695,0.18983680848535858,13.511972062258913,2.2397931314702966,429.0767205380478,0.0,0.417,1226.277114636167,247.5362771719019,4.0879677890468225,319.81975444768403,47.47939684280499,923.9648068102892,17.478712891054556,136.73407376601196,21.910539258204448,0.6156,69.95910342689629
3608,5/31/2018 8:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.848338030920126,0.7916399841202486,26.74048947507842,0.7916399841202486,361.07493483445353,26.74048947507842,26.74048947507842,11.435506803273336,11.435506803273336,11.435506803273336,103.0487163101403,24.845814077752735,32.66482029789178,177.7414774189918,1222.3817186432136,13.581799904657684,2085.108026634094,40.414663022416576,254.9285105958674,39.34323639638258,74.25919999999999,1445.5395757883239,568.1546945301476,1053.449972070222,98.18508889850868,748.8977819650787,541.8342781979654,0.0,30.747609332785395,7.552244638800028,78.2151737406213,415.9938654191979,1399.4913596283552,165.13501241551194,34.962145419706054,64.25323013173728,168.26613555521655,0.0,71.92867618351617,57.980991102241035,92.93592631894697,0.0,67.47156629993111,34.33644646098072,0.0,1609.2438114160443,48.205766233755824,111.23169035199408,0.0,2.1222441849118,0.3816295775664617,88.19045169126815,3.644785544564163,1.912745919067044,4.765663756713847,354.4541685512415,539.9776122158318,63.80192034373384,247.64726100868847,1.1677778875447276,196.79785054963693,156.40967277638777,0.0,426.6979311810829,68.90534064293676,157.0769767582772,102.51055173018914,0.0,123.03771885193726,46.80462223254964,724.3262475078216,1.9102980227685014,61.49137647569604,79.65472517833946,234.39435284679698,133.20555532255366,154.50425254341235,40.4740477160126,1043.0314780621595,39.3213815956528,728.5879061921628,3.2349244949311524,0.0,64.45592527224929,223.35291937648728,14.222825221719093,0.0,48.4881696548522,0.0,308.83408946912016,20.923178691183317,4.209560932237953,388.72953942680164,24.442679971800718,49.266214066383455,104.78472435991927,135.1511119783732,55.8857284380367,262.1406964742028,0.0,1.2253510891095987,1946.4563957812634,514.3054995066417,9.014440801901916,9.515787000373926,12.56070158640622,8.92344124265449,311.38046272213387,551.6103065625323,1863.0688646640463,51.10995144247304,1022.8057120016696,46.2792,65.79914690777201,146.2950059805697,744.7849848413621,731.1471965598982,2.54,0.0,2265.7183887511046,554.9441683518799,2427.921410017497,0.0,0.0,224.23093321362396,40.80329634642148,105.07477239572472,11.4898,692.2408339142287,1078.7499234063544,170.04580618128884,873.1878726119644,1360.9568862773292,1477.0288717757676,550.2871227811154,0.0,4626.472693322934,0.0,0.0,0.0,0.0,102.86747884814427,0.5346,87.95237471597758,0.14933828934181542,17.079489438432883,2.4131964706809,428.37875108617624,0.0,0.44999999999999996,1151.2534841045363,230.78163832402208,3.78060178987037,412.11195361693404,75.97964567806109,869.8927232221841,18.24377439807041,136.01906938150805,23.85387168753837,0.6102,61.52712109295775
3609,5/31/2018 9:00,0.0,0.0,0.0,0.0,0.0,0.0,0.013000000000000001,32.01175168431704,194.90941349067856,194.90941349067856,0.6510993819472878,50.35524088830523,17.958910810960585,0.727016311947167,24.557592375072016,0.727016311947167,331.5994299500083,24.557592375072016,24.557592375072016,13.254791976521366,13.254791976521366,13.254791976521366,92.13767575965487,11.831340037025111,28.69547343300274,177.7414774189918,1273.6941097673994,22.01410221513236,2255.6956775686767,31.446912351762016,212.1566151049301,47.53974397896228,70.7578,2904.8884685749663,507.7277723034265,1140.5119532330502,101.01944749735536,1536.0928770956434,483.7460291952056,0.0,38.72123448835674,9.101423026246186,287.9407333155403,661.9173021737333,1421.0175506663056,82.83558252661233,40.03551667934794,73.77791696537197,105.59488539324917,0.0,92.47972652166364,73.57547404783872,99.33954017555506,715.7996033332901,66.78073115010245,17.188444930408487,24.84150456043369,1587.6673580786226,6.971557021460279,152.90228117966095,0.0,1.7685368207598335,0.42499657501719595,39.12417895823973,3.483621557899761,0.0,257.37261625443944,329.22597378760105,452.06024390796347,44.11247929091111,243.70261755412608,1.4244323683237885,199.57376677862217,0.0,450.28732318998243,201.98201250579947,38.81585198703069,106.21900114682826,49.89210363463992,0.0,121.87479145258057,1.20477679291139,719.7203104652613,1.7529793620699188,45.146367921487894,80.5977184846094,264.4742285216955,133.57612502492756,189.1320540607668,282.3100837131128,224.2137532954415,74.31321090386315,506.2186776503252,2.731124778507448,15.869312888661177,47.59622650888429,250.2185836876219,8.491238938339757,3.5121068619782676,77.416196682322,0.0,51.2491100554395,13.544473162408524,4.05170239727903,206.68295252121115,19.01097331140056,66.30109792974986,88.14244460863799,153.8590039959211,17.82800923725799,301.07248307928245,0.0,1.5504442351999004,1987.0275762064032,512.3402283760581,19.171923088771223,10.432445381143891,22.86440210650507,8.296317992804687,282.2105096680288,552.7585643997157,1867.2275005226713,36.647971613091606,994.4807986669392,56.8128,72.78532292106114,11.185127423852553,579.0564156424037,698.228801494468,0.344,0.0,2190.6242740921293,533.5085566988029,2288.114561052034,0.0,0.0,32.032990459089135,32.99048655884552,172.65227307375946,0.8932,764.3063046467213,1054.974584622474,254.4782724449149,873.1878726119644,1319.6263083860438,1493.6971990509946,333.0063704383573,0.0,4714.206056660284,0.0,0.0,0.0,216.39054660301616,120.44395935231786,0.4565,92.37266158958985,0.11516766381445089,31.70631068074616,2.7672282882358825,426.93918909169116,7.743464503310914,0.519,979.818640172569,241.96265739387738,5.563324585093796,460.74923081409673,121.44132578916653,784.9069185388876,20.48010803396291,135.31808469081795,25.437723209614553,0.5049,46.85898515787718
