date,g628,g636,g637,g644,g640,g629,g632,g633,g641,g635,g643,g630,g639,g631,g646,g627,g634,g642,g638,g645
2018-03-02 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02 01:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02 02:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02 03:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.160952379286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02 05:00:00,2803.7769697554777,26.55228803700352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.9584203911827,272.160952379286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02 06:00:00,7799.408278301014,53.10457607400704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.9584203911827,272.160952379286,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02 07:00:00,17744.032796552074,53.10457607400704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.9584203911827,272.160952379286,0.0,0.0,7.597519878276553,432.0230243575605,0.0,0.0,0.0
2018-03-02 08:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.9584203911827,272.160952379286,0.0,0.0,31.90679183506979,0.0,0.0,0.0,0.0
2018-03-02 09:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.9584203911827,272.160952379286,0.0,0.0,168.02940796796346,0.0,0.0,0.0,0.0
2018-03-02 10:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.9584203911827,272.160952379286,0.0,6.6192302180734375,204.72049986360398,115.33461668321199,0.0,0.0,0.0
2018-03-02 11:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2139.9584203911827,272.160952379286,0.0,1443.108936990129,204.72049986360398,115.33461668321199,0.0,0.0,0.0
2018-03-02 12:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,242.29952432182617,0.0,2139.9584203911827,272.160952379286,98.58458888183287,3217.21002368637,204.72049986360398,1039.633434636545,0.0,0.0,0.0
2018-03-02 13:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,242.29952432182617,306.91444128189,4416.751324732561,272.160952379286,197.1691777636657,4969.498866728669,204.72049986360398,1039.633434636545,0.0,0.0,0.0
2018-03-02 14:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,623.4678738624051,398.7695622610666,5076.194376532365,544.321904758572,295.75376664549856,5832.145526581783,204.72049986360398,1039.633434636545,0.0,0.0,0.0
2018-03-02 15:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,623.4678738624051,398.7695622610666,10293.946161627682,816.482857137858,356.3410011782012,6931.458322331429,204.72049986360398,1039.633434636545,530.5993666327636,0.0,0.0
2018-03-02 16:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,338.2417901401767,398.7695622610666,10293.946161627682,816.482857137858,454.92559006003404,7552.688540545693,204.72049986360398,1039.633434636545,530.5993666327636,0.0,0.0
2018-03-02 17:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,338.2417901401767,398.7695622610666,10293.946161627682,816.482857137858,538.0393774138315,7552.688540545693,204.72049986360398,1039.633434636545,530.5993666327636,0.0,0.0
2018-03-02 18:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,338.2417901401767,398.7695622610666,10293.946161627682,816.482857137858,636.6239662956642,7582.6795361843515,204.72049986360398,1039.633434636545,530.5993666327636,0.0,0.0
2018-03-02 19:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,338.2417901401767,398.7695622610666,10293.946161627682,816.482857137858,636.6239662956642,7582.6795361843515,204.72049986360398,1039.633434636545,530.5993666327636,0.0,0.0
2018-03-02 20:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,338.2417901401767,398.7695622610666,10293.946161627682,816.482857137858,636.6239662956642,7582.6795361843515,204.72049986360398,1039.633434636545,530.5993666327636,0.0,0.0
2018-03-02 21:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,338.2417901401767,398.7695622610666,11020.547383917456,816.482857137858,636.6239662956642,7582.6795361843515,204.72049986360398,1039.633434636545,530.5993666327636,0.0,0.0
2018-03-02 22:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,0.0,0.0,0.0,0.0,0.0,338.2417901401767,398.7695622610666,11020.547383917456,816.482857137858,679.6984461193438,7582.6795361843515,204.72049986360398,1039.633434636545,530.5993666327636,0.0,0.0
2018-03-02 23:00:00,27998.04765320034,79.65686411101058,42.78871371975839,0.0,89.73752530550846,0.0,0.0,0.0,0.0,338.2417901401767,398.7695622610666,11020.547383917456,816.482857137858,778.2830350011765,7679.1630558556935,318.61853070181303,1039.633434636545,759.6431978215596,0.0,0.0
2018-03-03 00:00:00,27299.411165901947,48.41887818512409,42.78871371975839,0.0,21.32614577328803,0.0,0.0,0.0,0.0,338.2417901401767,398.7695622610666,11020.547383917456,816.482857137858,778.2830350011765,7647.913479527524,318.61853070181303,1041.0912101525673,759.6431978215596,0.0,0.0
