date,g628,g636,g637,g644,g640,g629,g632,g633,g641,g635,g643,g630,g639,g631,g646,g627,g634,g642,g638,g645
2018-05-04 19:00:00,9806.233616480351,31.237985925886488,0.0,0.0,0.0,20477.39796489906,779.3443627593041,0.0,0.0,5635.200000000003,2803.767807014857,0.0,0.0,756.8554111181672,7374.024968442928,0.0,0.0,0.0,0.0,0.0
2018-05-04 20:00:00,4057.557525947871,31.237985925886488,0.0,0.0,0.0,20477.39796489906,779.3443627593041,0.0,0.0,5635.200000000003,2803.767807014857,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-04 21:00:00,5104.729744239604,31.237985925886488,0.0,0.0,0.0,20477.39796489906,779.3443627593041,0.0,0.0,5635.200000000003,2803.767807014857,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-04 22:00:00,5702.01380931489,31.237985925886488,0.0,0.0,0.0,12737.854992203213,779.3443627593041,0.0,0.0,5635.200000000003,2803.767807014857,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-04 23:00:00,105.90772748562428,31.237985925886488,0.0,0.0,0.0,12737.854992203213,779.3443627593041,0.0,0.0,5635.200000000003,2803.767807014857,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 00:00:00,105.90772748562428,31.237985925886488,0.0,0.0,0.0,12737.854992203213,779.3443627593041,0.0,0.0,5499.8015414958945,2043.489514523679,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 01:00:00,0.0,0.0,0.0,0.0,0.0,12737.854992203213,779.3443627593041,0.0,0.0,4735.772469058587,1283.2112220325007,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 02:00:00,0.0,0.0,0.0,0.0,0.0,12737.854992203213,779.3443627593041,0.0,0.0,4735.772469058587,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 03:00:00,6463.0907768386,0.0,0.0,0.0,0.0,12737.854992203213,779.3443627593041,0.0,0.0,4735.772469058587,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 04:00:00,6463.0907768386,0.0,0.0,0.0,0.0,9983.215658282355,779.3443627593041,0.0,0.0,4735.772469058587,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 05:00:00,0.0,0.0,0.0,0.0,0.0,9983.215658282355,779.3443627593041,0.0,0.0,4735.772469058587,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 06:00:00,6719.19042106963,0.0,0.0,0.0,0.0,9983.215658282355,779.3443627593041,0.0,0.0,4735.772469058587,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 07:00:00,14208.177534992734,26.55228803700352,0.0,0.0,0.0,11519.389132693566,779.3443627593041,0.0,0.0,4735.772469058587,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,60.883617444865656,0.0,0.0,0.0
2018-05-05 08:00:00,17220.17039669058,53.10457607400704,0.0,0.0,0.0,12254.368349000328,923.3536471822188,0.0,0.0,4735.772469058587,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,60.883617444865656,0.0,0.0,0.0
2018-05-05 09:00:00,16945.17370035397,53.10457607400704,0.0,0.0,0.0,17088.668116672616,1067.3629316051338,0.0,0.0,4735.772469058587,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,234.71010147082336,0.0,0.0,0.0
2018-05-05 10:00:00,5352.7440275690715,53.10457607400704,0.0,0.0,0.0,21693.594571439644,1211.3722160280486,0.0,0.0,4735.772469058587,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,120.52664275015093,0.0,0.0,0.0
2018-05-05 11:00:00,5352.7440275690715,79.65686411101058,0.0,0.0,0.0,21693.594571439644,1211.3722160280486,0.0,0.0,5385.197180630299,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,120.52664275015093,0.0,0.0,0.0
2018-05-05 12:00:00,5352.7440275690715,79.65686411101058,0.0,0.0,0.0,21693.594571439644,1211.3722160280486,0.0,0.0,5635.200000000003,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,120.52664275015093,0.0,0.0,0.0
2018-05-05 13:00:00,12672.634960265475,106.20915214801408,0.0,0.0,0.0,21693.594571439644,1211.3722160280486,0.0,0.0,5635.200000000003,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,120.52664275015093,0.0,0.0,0.0
2018-05-05 14:00:00,20320.43957006275,132.76144018501762,0.0,0.0,0.0,21693.594571439644,1211.3722160280486,0.0,0.0,5635.200000000003,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 15:00:00,25871.851822114677,159.31372822202115,0.0,0.0,0.0,21693.594571439644,1211.3722160280486,0.0,0.0,5635.200000000003,694.4455852409981,0.0,0.0,855.44,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 16:00:00,35388.38542741552,185.8660162590247,0.0,0.0,0.0,20244.860492510237,1211.3722160280486,0.0,0.0,5635.200000000003,694.4455852409981,0.0,0.0,784.7706521592421,7697.13121907182,0.0,0.0,0.0,0.0,0.0
2018-05-05 17:00:00,40635.61546291935,212.41830429602825,0.0,0.0,0.0,20244.860492510237,1211.3722160280486,0.0,0.0,5635.200000000003,694.4455852409981,0.0,0.0,784.7706521592421,7697.13121907182,2.096281709166962e-13,0.0,0.0,0.0,0.0
2018-05-05 18:00:00,44645.39343305288,212.41830429602825,0.0,0.0,0.0,20244.860492510237,1211.3722160280486,0.0,0.0,5635.200000000003,694.4455852409981,0.0,0.0,849.5012534813104,7697.13121907182,2.096281709166962e-13,0.0,0.0,0.0,0.0
2018-05-05 19:00:00,43536.78973904335,212.41830429602825,0.0,0.0,0.0,20244.860492510237,1211.3722160280486,0.0,0.0,5635.200000000003,694.4455852409981,0.0,0.0,855.44,7697.13121907182,2.096281709166962e-13,0.0,0.0,0.0,0.0
